project_name,version,class_name,wmc,rfc,loc,max_cc,avg_cc,cbo,ca,ce,ic,cbm,lcom,lcom3,dit,noc,mfa,npm,dam,moa,cam,amc,bug
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.DDRInteractive,20,56,568,12,2.4,36,4,2,0,25,190,1.0,0,0,0.0,13,1.0,7,0.12408759124087591,28.4,2
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.BaseJVMCommands,2,8,77,4,2.5,6,1,0,0,0,1,1.0,0,0,0.0,0,1.0,1,0,38.5,2
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.J9XCommand,5,26,300,18,7.4,21,0,1,1,8,10,1.0,1,0,0.921875,3,1.0,1,0.1891891891891892,60.0,2
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.ExpressionEvaluatorException,0,0,40,0,0,0,0,0,1,0,0,0,1,0,1.0,0,1.0,0,0,0,2
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.StructureCommandUtil,7,21,101,2,1.2857142857142858,14,11,1,0,5,21,1.0,0,0,0.0,5,0.25,4,0.40625,14.428571428571429,2
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.MissingVMData,6,14,106,4,1.8333333333333333,8,0,1,0,1,15,1.0,0,0,0.0,5,1.0,1,0.5,17.666666666666668,2
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.ExtractMemoryCommand,2,11,93,8,4.5,9,0,1,1,1,1,1.0,1,0,0.967741935483871,1,0,0,0.3333333333333333,46.5,2
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.ASNoProcess,30,48,168,1,1.0,18,0,3,0,18,435,1.0,0,0,0.0,30,1.0,1,0.5757575757575758,5.6,2
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.BaseStructureCommand,8,22,233,8,2.75,14,1,1,0,1,28,1.0,0,0,0.0,4,1.0,2,0.15384615384615385,29.125,2
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.CommandUtils,13,38,215,5,2.3846153846153846,25,52,2,0,4,78,1.0,0,0,0.0,13,0.14285714285714285,4,0.1891891891891892,16.53846153846154,2
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.plugins.PluginCommand,7,28,179,5,2.7142857142857144,21,0,3,1,2,21,1.0,1,0,0.9014084507042254,1,1.0,9,0.68,25.571428571428573,2
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.plugins.PluginConfig,7,12,105,2,1.2857142857142858,5,0,1,0,1,21,1.0,0,0,0.0,7,1.0,5,0,15.0,2
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.plugins.DDRInteractiveClassLoader,19,75,719,7,3.0526315789473686,56,0,1,1,17,171,1.0,1,0,0.8288288288288288,6,0.625,16,0.1320754716981132,37.8421052631579,4
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.commands.SnapBaseCommand,6,24,202,10,3.3333333333333335,18,0,7,1,10,15,1.0,1,0,0.9142857142857143,2,1.0,1,0.3076923076923077,33.666666666666664,2
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.commands.NativeLibrariesCommand,4,39,216,14,7.5,35,0,5,1,3,6,1.0,1,0,0.9444444444444444,1,1.0,1,0.5714285714285714,54.0,2
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.commands.GpInfoCommand,2,7,80,5,3.0,5,0,6,1,0,1,1.0,1,0,0.9722222222222222,2,0,0,0,40.0,2
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.commands.SnapTraceCommand,5,16,155,7,4.0,11,0,4,1,1,10,1.0,1,0,0.4444444444444444,3,1.0,1,0.21739130434782608,31.0,2
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.commands.ForeachCommand,3,18,165,20,7.666666666666667,15,0,3,1,2,3,1.0,1,0,0.958904109589041,1,0.0,1,0.4,55.0,2
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.commands.SnapFormatWrapperCommand,1,7,83,4,4.0,6,0,3,1,1,0,0,1,0,0.9859154929577465,1,0,0,0,83.0,2
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.commands.TimeCommand,1,8,70,4,4.0,7,0,3,1,0,0,0,1,0,0.9859154929577465,1,0,0,0,70.0,2
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.commands.TraceFileHeaderWriter,10,27,424,2,1.4,17,0,0,0,24,45,1.0,0,0,0.0,1,1.0,7,0,42.4,2
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.commands.SnapFormatCommand,4,50,624,38,12.5,46,0,7,1,1,6,1.0,1,0,0.5,1,1.0,4,0.3,156.0,2
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.commands.NativeStacksCommand,1,17,101,13,13.0,16,0,6,1,0,0,0,1,0,0.9863013698630136,1,0,0,0,101.0,2
openj9,unknown,com.ibm.j9ddr.tools.ddrinteractive.commands.LookupSymbolCommand,1,5,67,4,4.0,4,0,6,1,0,0,0,1,0,0.9863013698630136,1,1.0,1,0,67.0,2
openj9,unknown,com.ibm.j9ddr.tools.logging.LogFilter,1,3,62,1,1.0,2,0,0,0,0,0,0,0,0,0.0,1,1.0,3,0,62.0,2
openj9,unknown,com.ibm.j9ddr.tools.store.StructureKey,5,8,64,2,1.2,3,0,0,0,4,10,1.0,0,0,0.0,5,1.0,2,0,12.8,2
openj9,unknown,com.ibm.j9ddr.tools.store.StructureMismatchError,0,0,30,0,0,0,0,0,1,0,0,0,1,0,1.0,0,1.0,0,0,0,2
openj9,unknown,com.ibm.j9ddr.tools.store.J9DDRStructureStore,20,91,539,7,3.15,71,0,1,0,29,189,0.9947368421052631,0,0,0.0,6,0.8,7,0.2631578947368421,26.95,2
openj9,unknown,com.ibm.j9ddr.util.PatternString,13,32,512,9,2.769230769230769,19,9,0,0,15,72,0.9230769230769231,0,0,0.0,9,0.5,4,0.2413793103448276,39.38461538461539,2
openj9,unknown,com.ibm.j9ddr.util.GeneratedClassDebugging,1,7,65,5,5.0,6,0,0,0,0,0,0,0,0,0.0,1,0,0,0,65.0,2
openj9,unknown,com.ibm.j9ddr.util.WeakValueMap,4,10,87,2,1.5,6,1,1,0,6,6,1.0,0,0,0.0,3,1.0,2,0.5,21.75,2
openj9,unknown,com.ibm.j9ddr.util.IteratorHelpers,3,7,145,5,4.0,4,6,0,0,0,3,1.0,0,0,0.0,3,0,0,0.6,48.333333333333336,2
openj9,unknown,com.ibm.j9ddr.util.RuntimeTypeResolutionUtils,1,3,46,2,2.0,2,2,0,0,0,0,0,0,0,0.0,1,0,0,0,46.0,2
openj9,unknown,com.ibm.j9ddr.libraries.SlidingImageInputStream,9,16,172,6,2.2222222222222223,7,0,0,1,9,36,1.0,1,0,0.0,7,1.0,1,0.14285714285714285,19.11111111111111,2
openj9,unknown,com.ibm.j9ddr.libraries.DTFJLibraryAdapter,23,45,266,4,1.826086956521739,22,0,4,0,1,253,1.0,0,0,0.0,23,1.0,4,0.24293785310734464,11.565217391304348,2
openj9,unknown,com.ibm.j9ddr.libraries.CoreFileResolver,11,38,225,5,2.909090909090909,27,0,1,0,5,55,1.0,0,0,0.0,7,0.7142857142857143,4,0.5555555555555556,20.454545454545453,2
openj9,unknown,com.ibm.j9ddr.libraries.DDRLibraryAdapter,5,29,146,13,3.8,24,0,3,0,2,10,1.0,0,0,0.0,3,1.0,3,0.3333333333333333,29.2,2
openj9,unknown,com.ibm.j9ddr.libraries.LibraryCollector,11,56,389,10,4.181818181818182,45,0,0,0,11,55,1.0,0,0,0.0,4,0.8,6,0.17647058823529413,35.36363636363637,2
openj9,unknown,com.ibm.j9ddr.libraries.FooterLibraryEntry,5,7,75,1,1.0,2,0,0,0,1,10,1.0,0,0,0.0,5,1.0,2,0,15.0,2
openj9,unknown,com.ibm.j9ddr.libraries.MonitoredFileOutputStream,5,5,85,2,1.2,0,0,0,1,0,10,1.0,1,0,0.0,5,1.0,0,0.3333333333333333,17.0,2
openj9,unknown,com.ibm.j9ddr.libraries.SlidingFileInputStream,2,4,87,5,3.0,2,0,0,1,1,1,1.0,1,0,0.9310344827586207,2,1.0,1,0,43.5,2
openj9,unknown,com.ibm.j9ddr.libraries.Footer,7,17,95,5,1.8571428571428572,10,0,0,0,2,20,0.9523809523809523,0,0,0.0,7,1.0,2,0.42857142857142855,13.571428571428571,2
openj9,unknown,com.ibm.j9ddr.exceptions.UnknownArchitectureException,1,1,70,1,1.0,0,0,0,1,0,0,0,1,0,0.0,1,1.0,1,0,70.0,2
openj9,unknown,com.ibm.j9ddr.exceptions.CorruptStructuresException,0,0,42,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0,0,0,0,2
openj9,unknown,com.ibm.j9ddr.exceptions.JVMNotFoundException,1,1,67,1,1.0,0,0,0,1,0,0,0,1,0,0.0,1,1.0,1,0,67.0,2
openj9,unknown,com.ibm.j9ddr.exceptions.JVMNotDDREnabledException,1,1,68,1,1.0,0,0,0,1,0,0,0,1,0,0.0,1,1.0,1,0,68.0,2
openj9,unknown,com.ibm.j9ddr.exceptions.MissingDDRStructuresException,1,1,67,1,1.0,0,0,0,1,0,0,0,1,0,0.0,1,1.0,1,0,67.0,2
openj9,unknown,com.ibm.j9ddr.blobs.BlobFactory,3,9,62,4,2.0,6,0,0,0,1,3,1.0,0,0,0.0,3,1.0,1,0.3333333333333333,20.666666666666668,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.FilteredROMMethodsIterator,7,25,164,8,3.0,18,1,3,0,5,21,1.0,0,0,0.0,4,0.625,7,0,23.428571428571427,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.ClassSummaryHelper,5,27,193,5,3.0,22,2,0,0,5,10,1.0,0,0,0.0,2,1.0,2,0.125,38.6,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.StructureCommand,2,4,133,1,1.0,2,0,3,1,0,1,1.0,1,0,0.8,0,0,0,0,66.5,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.FindVMTask,1,14,84,5,5.0,13,0,2,0,0,0,0,0,0,0.0,1,1.0,2,0,84.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.ModularityHelper,13,47,360,5,2.4615384615384617,34,9,1,0,7,78,1.0,0,0,0.0,12,0,0,0.24855491329479767,27.692307692307693,3
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.RomClassWalker,29,174,1180,24,6.0344827586206895,145,5,3,1,40,406,1.0,1,0,0.0,2,0.2,2,0.07936507936507936,40.689655172413794,5
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.RuntimeTypeResolutionHelper,1,18,86,10,10.0,17,1,4,0,0,0,0,0,0,0.0,1,0,0,0,86.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.WhatIsCommand,10,57,557,20,5.5,47,0,5,1,15,45,1.0,1,0,0.8780487804878049,1,0.8823529411764706,11,0.125,55.7,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.VirtualThreadsCommand,5,28,134,3,2.6,23,0,4,1,4,10,1.0,1,0,0.9404761904761905,1,1.0,3,0.14285714285714285,26.8,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.RamClassWalker,15,112,600,22,4.4,97,3,2,1,12,105,1.0,1,0,0.11764705882352941,2,1.0,2,0,40.0,4
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.ThreadsCommand,10,63,306,11,4.5,53,0,4,1,15,45,1.0,1,0,0.8876404494382022,2,1.0,1,0.3917525773195876,30.6,3
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.GetCommandsTask,1,7,223,4,4.0,6,0,1,1,0,0,0,1,0,0.6666666666666666,1,0,0,0,223.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.JavaVersionHelper,2,8,69,2,1.5,6,9,1,0,1,1,1.0,0,0,0.0,2,1.0,0,0.6666666666666666,34.5,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.LinearDumper,14,71,708,33,7.357142857142857,57,8,1,0,22,91,1.0,0,0,0.0,7,1.0,1,0.1504424778761062,50.57142857142857,4
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.ClassWalker,9,33,215,16,3.2222222222222223,24,8,3,0,4,36,1.0,0,0,0.0,4,1.0,4,0.09090909090909091,23.88888888888889,3
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.monitors.DeadlockUtils,7,43,367,15,5.428571428571429,36,0,1,0,5,21,1.0,0,0,0.0,3,0,0,0.2,52.42857142857143,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.monitors.JavaDeadlockGraphNode,2,5,56,4,2.5,3,0,0,1,1,1,1.0,1,0,0.0,2,0.0,3,0,28.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.monitors.DeadlockDetector,1,22,126,9,9.0,21,1,2,0,0,0,0,0,0,0.0,1,0,0,0,126.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.monitors.NativeDeadlockGraphNode,3,9,67,4,2.3333333333333335,6,0,1,0,2,3,1.0,0,0,0.0,3,0.0,3,0,22.333333333333332,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.CheckStringTable,3,18,105,6,4.0,15,0,1,1,0,3,1.0,1,0,0.6666666666666666,3,0,0,0,35.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.CheckEngine,47,164,1478,29,5.085106382978723,117,0,2,0,51,1081,1.0,0,0,0.0,33,1.0,12,0.1021377672209026,31.4468085106383,4
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.CheckCycle,7,33,497,64,10.428571428571429,26,0,1,0,3,20,0.9523809523809523,0,0,0.0,5,1.0,4,0,71.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.CheckJNIWeakGlobalReferences,3,14,78,5,3.3333333333333335,11,0,1,1,0,3,1.0,1,0,0.6666666666666666,3,0,0,0,26.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.GCCheckRunner,2,10,68,2,1.5,8,1,1,0,2,1,1.0,0,0,0.0,2,0,0,0.0,34.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.SegmentTree,5,21,126,4,3.2,16,0,1,0,6,9,0.9,0,0,0.0,1,1.0,1,0.28,25.2,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.CheckFinalizableList,3,12,85,7,4.0,9,0,1,1,0,3,1.0,1,0,0.6666666666666666,3,0,0,0,28.333333333333332,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.CheckJNIGlobalReferences,3,14,78,5,3.3333333333333335,11,0,1,1,0,3,1.0,1,0,0.6666666666666666,3,0,0,0,26.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.CheckClassHeap,3,13,68,5,2.3333333333333335,10,0,1,1,0,3,1.0,1,0,0.6666666666666666,3,0,0,0,22.666666666666668,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.CheckOwnableSynchronizerList,3,22,103,7,4.0,19,0,1,1,0,3,1.0,1,0,0.6666666666666666,3,0,0,0,34.333333333333336,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.CheckBase,0,0,223,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.CheckReporterTTY,9,29,269,10,3.4444444444444446,20,0,2,1,19,36,1.0,1,0,0.0,8,1.0,2,0.17894736842105263,29.88888888888889,4
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.Check,8,17,83,3,1.25,9,0,0,0,8,28,1.0,0,0,0.0,7,1.0,3,0.0,10.375,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.CheckError,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,0,0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.CheckVMThreads,3,15,82,5,3.3333333333333335,12,0,1,1,0,3,1.0,1,0,0.8235294117647058,3,0,0,0,27.333333333333332,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.CheckVMClassSlots,3,10,74,5,3.3333333333333335,7,0,1,1,0,3,1.0,1,0,0.8235294117647058,3,0,0,0,24.666666666666668,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.CheckRememberedSet,3,17,87,6,3.6666666666666665,14,0,1,1,0,3,1.0,1,0,0.8235294117647058,3,0,0,0,29.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.CheckJVMTIObjectTagTables,3,16,90,7,4.333333333333333,13,0,1,1,0,3,1.0,1,0,0.8235294117647058,3,0,0,0,30.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.CheckClassLoaders,3,19,78,5,3.0,16,0,2,1,0,3,1.0,1,0,0.8235294117647058,3,0,0,0,26.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.CheckReporter,13,19,101,3,1.1538461538461537,6,0,0,0,4,78,1.0,0,0,0.0,13,1.0,0,0.22448979591836735,7.769230769230769,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.ScanFormatter,7,12,106,3,1.8571428571428572,5,0,0,0,3,21,1.0,0,0,0.0,6,1.0,1,0.42857142857142855,15.142857142857142,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.CheckElement,7,7,77,2,1.2857142857142858,0,0,0,0,0,21,1.0,0,0,0.0,7,1.0,2,0.0,11.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.CheckVMThreadStacks,4,37,215,11,4.75,33,0,1,1,1,6,1.0,1,0,0.7777777777777778,3,0,0,0,53.75,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.CheckUnfinalizedList,3,14,79,5,3.3333333333333335,11,0,1,1,0,3,1.0,1,0,0.8235294117647058,3,0,0,0,26.333333333333332,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.CheckObjectHeap,3,21,98,7,3.0,18,0,2,1,0,3,1.0,1,0,0.8235294117647058,3,0,0,0,32.666666666666664,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.gccheck.CheckMonitorTable,3,21,96,6,3.6666666666666665,18,0,1,1,0,3,1.0,1,0,0.8235294117647058,3,0,0,0,32.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.structureformat.extensions.J9ObjectFieldFormatter,1,11,74,4,4.0,10,0,4,1,0,0,0,1,0,0.75,1,0,0,0,74.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.structureformat.extensions.J9ObjectStructureFormatter,7,57,299,16,6.0,50,0,4,1,26,21,1.0,1,0,0.4166666666666667,1,0.0,0,0.3972602739726027,42.714285714285715,3
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.structureformat.extensions.J9ConstantPoolFieldFormatter,1,11,65,2,2.0,10,0,4,1,0,0,0,1,0,0.75,1,1.0,1,0,65.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.structureformat.extensions.J9ClassFieldFormatter,1,10,76,4,4.0,9,0,4,1,0,0,0,1,0,0.75,1,0,0,0,76.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.structureformat.extensions.J9MethodStructureFormatter,4,18,117,3,2.25,14,0,3,1,3,6,1.0,1,0,0.5555555555555556,1,0,0,0.375,29.25,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.structureformat.extensions.J9MethodFieldFormatter,1,11,82,3,3.0,10,0,4,1,0,0,0,1,0,0.75,1,0,0,0,82.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.structureformat.extensions.J9ROMMethodStructureFormatter,3,15,80,3,2.3333333333333335,12,0,3,1,2,3,1.0,1,0,0.625,1,0,0,0.2857142857142857,26.666666666666668,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.structureformat.extensions.J9PackageStructureFormatter,1,7,67,3,3.0,6,0,3,1,0,0,0,1,0,0.8333333333333334,1,0,0,0,67.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.structureformat.extensions.J9ClassStructureFormatter,1,6,69,3,3.0,5,0,3,1,0,0,0,1,0,0.8333333333333334,1,0,0,0,69.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.structureformat.extensions.J9ModuleStructureFormatter,1,6,71,3,3.0,5,0,4,1,0,0,0,1,0,0.8333333333333334,1,0,0,0,71.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.structureformat.extensions.CStringFieldFormatter,1,10,82,8,8.0,9,0,5,1,0,0,0,1,0,0.75,1,0.0,0,0,82.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.structureformat.base.PointerFormatter,1,5,52,2,2.0,4,0,3,1,0,0,0,1,0,0.75,1,0,0,0,52.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.structureformat.base.U64ScalarFormatter,1,8,63,3,3.0,7,0,0,1,0,0,0,1,0,0.0,0,0,0,0,63.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.structureformat.base.ArrayFormatter,1,3,50,2,2.0,2,0,4,1,0,0,0,1,0,0.75,1,0,0,0,50.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.structureformat.base.EnumFormatter,1,13,104,11,11.0,12,0,4,1,0,0,0,1,0,0.75,1,0,0,0,104.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.structureformat.base.FloatFormatter,1,4,51,2,2.0,3,0,3,1,0,0,0,1,0,0.75,1,0,0,0,51.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.structureformat.base.VoidFormatter,1,3,51,2,2.0,2,0,4,1,0,0,0,1,0,0.75,1,0,0,0,51.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.structureformat.base.DoubleFormatter,1,4,51,2,2.0,3,0,3,1,0,0,0,1,0,0.75,1,0,0,0,51.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.structureformat.base.ScalarFormatter,2,9,106,7,4.0,7,0,3,1,1,1,1.0,1,0,0.6,1,1.0,3,0.14285714285714285,53.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.structureformat.base.StructurePointerFormatter,1,7,60,2,2.0,6,0,5,1,0,0,0,1,0,0.75,1,0,0,0,60.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.structureformat.base.J9SRPFormatter,2,13,93,4,2.5,11,0,3,1,1,1,1.0,1,0,0.6,1,1.0,1,0.16666666666666666,46.5,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.structureformat.base.StructureFormatter,1,4,56,2,2.0,3,0,4,1,0,0,0,1,0,0.75,1,0,0,0,56.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.structureformat.base.BoolFormatter,1,4,50,2,2.0,3,0,3,1,0,0,0,1,0,0.75,1,0,0,0,50.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.commands.J9BCUtil,24,187,1305,47,7.875,163,0,1,0,34,276,1.0,0,0,0.0,2,0.875,1,0.5529197080291971,54.375,6
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.commands.SetVMCommand,3,17,156,10,5.333333333333333,14,0,5,1,3,3,1.0,1,0,0.963855421686747,1,0,0,0.1111111111111111,52.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.commands.GCCheckCommand,1,4,52,2,2.0,3,0,5,1,1,0,0,1,0,0.9876543209876543,1,0,0,0,52.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.commands.RomClassSummaryCommand,1,22,191,18,18.0,21,0,8,1,0,0,0,1,0,0.9876543209876543,1,1.0,1,0,191.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.commands.ObjectSizeInfo,5,31,358,6,4.2,26,0,6,1,4,10,1.0,1,0,0.9411764705882353,1,0.8571428571428571,6,0.23529411764705882,71.6,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.commands.AllClassesCommand,8,43,288,17,5.75,35,0,5,1,11,28,1.0,1,0,0.9090909090909091,1,1.0,4,0.75,36.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.commands.BytecodesCommand,1,10,84,5,5.0,9,0,5,1,0,0,0,1,0,0.9876543209876543,1,0,0,0,84.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.commands.DumpRamClassLinearCommand,1,11,68,4,4.0,10,0,7,1,0,0,0,1,0,0.9876543209876543,1,0,0,0,68.0,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.commands.FindModulesCommand,6,21,199,17,4.166666666666667,15,0,6,1,2,15,1.0,1,0,0.9302325581395349,1,0,0,0.25,33.166666666666664,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.commands.NativeMemInfoCommand,4,27,123,4,3.0,23,0,5,1,6,6,1.0,1,0,0.9523809523809523,1,1.0,2,0.125,30.75,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.commands.MarkMapCommand,12,67,376,12,4.666666666666667,55,0,5,1,15,66,1.0,1,0,0.8709677419354839,1,1.0,1,0.6448598130841121,31.333333333333332,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.commands.ShowDumpAgentsCommand,5,42,316,5,3.6,37,0,5,1,4,10,1.0,1,0,0.9479166666666666,1,1.0,3,0.30612244897959184,63.2,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.commands.ACCommand,4,38,287,13,5.75,34,0,5,1,3,6,1.0,1,0,0.9578947368421052,2,1.0,1,0.38461538461538464,71.75,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.commands.RomClassForNameCommand,2,16,89,5,3.0,14,0,5,1,1,1,1.0,1,0,0.979381443298969,1,0,0,0.3333333333333333,44.5,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.commands.MethodForNameCommand,2,31,141,11,7.0,29,0,5,1,1,1,1.0,1,0,0.979381443298969,1,0,0,0.6666666666666666,70.5,3
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.commands.VMConstantPoolCommand,3,31,192,16,6.333333333333333,28,0,5,1,2,3,1.0,1,0,0.9693877551020408,1,0.0,1,0.25,64.0,3
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.commands.WalkJ9PoolCommand,3,17,116,3,2.0,14,0,5,1,2,3,1.0,1,0,0.9693877551020408,1,1.0,1,0.3333333333333333,38.666666666666664,2
openj9,unknown,com.ibm.j9ddr.vm29.tools.ddrinteractive.commands.CPDescriptionCommand,1,8,71,5,5.0,7,0,5,1,0,0,0,1,0,0.9895833333333334,1,0,0,0,71.0,2
