File,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOComment,lOBlank,LOCodeAndCOmment,uniq_Op,Uniq_Opnd,total_Op,total_Opnd,branchCount,defects
runtime/gc_vlhgc/ClassLoaderRememberedSet.hpp,56,1,1,26,377,2453.44,0.01,188.5,13.02,462473.17,1.99,25692.95,162,34,218,16,75,197,180,30,FALSE
runtime/gc_vlhgc/GlobalMarkDelegate.cpp,230,38,28,23,1265,8782.28,0,632.5,13.89,5554792.64,3,308599.59,121,57,351,28,95,783,482,36,FALSE
runtime/gc_vlhgc/GlobalAllocationManagerTarok.hpp,71,1,1,25,285,1775.21,0.01,142.5,12.46,252967.9,1.33,14053.77,90,31,161,12,63,153,132,10,FALSE
runtime/gc_vlhgc/ProjectedSurvivalCollectionSetDelegate.hpp,97,1,1,27,388,2537.19,0.01,194,13.08,492215.56,2.08,27345.31,129,44,226,16,77,207,181,26,FALSE
runtime/gc_vlhgc/OwnableSynchronizerObjectBufferVLHGC.hpp,21,1,1,7,75,364.35,0.03,37.5,9.72,13663.07,0.19,759.06,41,12,62,8,21,37,38,1,FALSE
runtime/gc_vlhgc/ConfigurationIncrementalGenerational.cpp,342,126,73,53,2136,17051.67,0,1068,15.97,18211188.13,3,1011732.67,72,72,414,27,226,1336,800,108,FALSE
runtime/gc_vlhgc/CopyForwardGMPCardCleaner.cpp,54,5,2,7,206,1185.51,0.01,103,11.51,122107.2,0.82,6783.73,27,7,81,17,37,132,74,16,FALSE
runtime/gc_vlhgc/GlobalMarkingScheme.hpp,227,1,1,85,1226,9491.04,0,613,15.48,5818006.62,3,323222.59,258,72,485,17,197,666,560,38,FALSE
runtime/gc_vlhgc/ClassLoaderRememberedSet.cpp,331,113,69,41,1981,14644.18,0,990.5,14.78,14505061.1,3,805836.73,61,49,392,34,134,1271,710,72,FALSE
runtime/gc_vlhgc/GlobalAllocationManagerTarok.cpp,315,66,28,52,2061,16010.23,0,1030.5,15.54,16498539.84,3,916585.55,42,54,357,35,183,1314,747,72,FALSE
runtime/gc_vlhgc/CopyForwardSchemeTask.cpp,81,10,9,9,487,2609.13,0,243.5,10.72,635322.63,2.46,35295.7,21,15,102,13,28,288,199,2,FALSE
runtime/gc_vlhgc/OwnableSynchronizerObjectBufferVLHGC.cpp,68,15,11,19,360,2235.4,0.01,180,12.42,402372.58,1.82,22354.03,25,16,93,19,55,225,135,10,FALSE
runtime/gc_vlhgc/RememberedSetCardBucket.hpp,84,9,6,23,427,2772.02,0,213.5,12.98,591826.54,2.35,32879.25,78,23,162,21,69,246,181,16,FALSE
runtime/gc_vlhgc/ParallelSweepSchemeVLHGC.hpp,117,1,1,49,709,5076.35,0,354.5,14.32,1799565.64,3,99975.87,94,46,211,14,129,378,331,16,FALSE
runtime/gc_vlhgc/HeapRegionDataForCompactVLHGC.cpp,29,15,15,13,96,488.4,0.02,48,10.17,23443.03,0.27,1302.39,21,7,50,10,24,65,31,1,FALSE
runtime/gc_vlhgc/RememberedSetCardListBufferIterator.cpp,61,11,1,5,320,1806.03,0.01,160,11.29,288965.44,1.46,16053.64,30,11,91,20,30,214,106,19,FALSE
runtime/gc_vlhgc/CopyScanCacheVLHGC.hpp,42,3,2,10,118,636.29,0.02,59,10.78,37541.31,0.37,2085.63,42,10,84,16,26,66,52,3,FALSE
runtime/gc_vlhgc/GlobalCollectionCardCleaner.cpp,20,1,1,5,87,442.61,0.02,43.5,10.17,19253.5,0.24,1069.64,21,7,41,12,22,50,37,1,FALSE
runtime/gc_vlhgc/CopyForwardScheme.cpp,4447,1483,844,429,30874,324110.68,0,15437,21,5003296530,3,277960918.4,691,694,5138,52,1394,19571,11303,1200,TRUE
runtime/gc_vlhgc/CompactGroupPersistentStats.hpp,59,1,1,20,317,1974.54,0.01,158.5,12.46,312963.88,1.54,17386.88,159,34,218,10,65,155,162,23,FALSE
runtime/gc_vlhgc/CopyScanCacheChunkVLHGCInHeap.cpp,53,13,9,9,309,1846.98,0.01,154.5,11.95,285358.33,1.44,15853.24,26,11,79,25,38,185,124,10,FALSE
runtime/gc_vlhgc/RegionListTarok.cpp,35,1,1,3,166,837.37,0.01,83,10.09,69501.66,0.56,3861.2,22,7,57,17,16,99,67,7,FALSE
runtime/gc_vlhgc/SweepHeapSectioningVLHGC.cpp,39,11,8,14,174,996.66,0.01,87,11.46,86709.26,0.65,4817.18,32,7,71,18,35,108,66,6,FALSE
runtime/gc_vlhgc/IncrementalCardTable.cpp,34,15,12,10,169,886.9,0.01,84.5,10.5,74943.03,0.59,4163.5,40,7,74,14,24,110,59,7,FALSE
runtime/gc_vlhgc/GlobalMarkCardScrubber.hpp,81,1,1,25,433,2831.46,0,216.5,13.08,613010.17,2.41,34056.12,120,36,201,13,80,234,199,19,FALSE
runtime/gc_vlhgc/IncrementalGenerationalGC.hpp,171,1,1,92,1166,9125.76,0,583,15.65,5320315.48,3,295573.08,306,102,477,15,212,626,540,43,FALSE
runtime/gc_vlhgc/EnvironmentVLHGC.cpp,75,35,33,21,323,1938,0.01,161.5,12,312987,1.54,17388.17,28,11,103,18,46,214,109,5,FALSE
runtime/gc_vlhgc/SweepHeapSectioningVLHGC.hpp,26,5,4,6,91,480.97,0.02,45.5,10.57,21884.21,0.26,1215.79,26,9,52,15,24,53,38,3,FALSE
runtime/gc_vlhgc/RegionBasedOverflowVLHGC.cpp,159,46,33,36,976,7146.2,0,488,14.64,3487346.49,3,193741.47,91,29,250,29,131,619,357,37,FALSE
runtime/gc_vlhgc/CopyScanCacheListVLHGC.hpp,45,1,1,20,228,1352.21,0.01,114,11.86,154151.72,0.96,8563.98,107,27,152,13,48,125,103,16,FALSE
runtime/gc_vlhgc/MemorySubSpaceTarok.hpp,128,2,1,70,1127,8406.78,0,563.5,14.92,4737220.21,3,263178.9,135,56,263,14,162,573,554,27,FALSE
runtime/gc_vlhgc/ConfigurationIncrementalGenerational.hpp,60,2,1,21,370,2425.2,0.01,185,13.11,448661.61,1.95,24925.64,49,18,109,18,76,188,182,6,FALSE
runtime/gc_vlhgc/ContinuationObjectBufferVLHGC.hpp,22,1,1,8,82,402.37,0.02,41,9.81,16496.97,0.22,916.5,41,11,63,8,22,41,41,1,FALSE
runtime/gc_vlhgc/GlobalMarkCardScrubber.cpp,343,107,67,61,2088,16484.38,0,1044,15.79,17209692.19,3,956094.01,46,59,389,35,203,1352,736,74,TRUE
runtime/gc_vlhgc/GlobalMarkNoScanCardCleaner.cpp,32,5,3,4,109,583.97,0.02,54.5,10.72,31826.54,0.33,1768.14,23,6,55,17,24,71,38,10,FALSE
runtime/gc_vlhgc/GlobalMarkCardCleaner.hpp,27,2,1,5,89,463.64,0.02,44.5,10.42,20632.04,0.25,1146.22,49,15,76,12,25,49,40,7,FALSE
runtime/gc_vlhgc/CycleStateVLHGC.hpp,27,2,1,9,74,351.86,0.03,37,9.51,13018.88,0.18,723.27,24,8,51,10,17,43,31,6,FALSE
runtime/gc_vlhgc/RememberedSetCardBucket.cpp,188,17,1,19,1117,7603.82,0,558.5,13.61,4246730.93,3,235929.5,41,40,229,29,83,685,432,45,TRUE
runtime/gc_vlhgc/GlobalMarkDelegate.hpp,51,1,1,23,259,1559.79,0.01,129.5,12.04,201993.23,1.15,11221.85,112,29,163,11,54,140,119,15,FALSE
runtime/gc_vlhgc/CopyForwardDelegate.hpp,48,3,1,11,176,966.57,0.01,88,10.98,85057.82,0.64,4725.43,66,21,114,13,32,102,74,10,TRUE
runtime/gc_vlhgc/AllocationContextBalanced.cpp,874,290,188,79,5433,44332.58,0,2716.5,16.32,120429456.2,3,6690525.35,106,95,980,37,249,3531,1902,208,FALSE
runtime/gc_vlhgc/WriteOnceFixupCardCleaner.hpp,26,1,1,4,92,489.62,0.02,46,10.64,22522.4,0.27,1251.24,49,14,75,11,29,47,45,8,FALSE
runtime/tests/redirector/nativevmargs/testnativevmargs.c,143,21,1,20,754,5132.75,0,377,13.61,1935045.1,3,107502.51,32,20,175,29,83,479,275,35,TRUE
runtime/tests/redirector/genericlauncher/genlauncher.c,272,35,1,32,1502,10857.69,0,751,14.46,8154121.94,3,453006.77,38,40,310,30,120,988,514,69,TRUE
runtime/tests/redirector/jep178/static_agents.c,43,7,7,3,170,789.46,0.01,85,9.29,67103.72,0.55,3727.98,43,8,86,8,17,100,70,2,FALSE
runtime/tests/redirector/jep178/testjvmtiB/testjvmtiB.c,20,4,4,3,87,408.94,0.02,43.5,9.4,17788.81,0.23,988.27,37,5,57,11,15,53,34,2,FALSE
runtime/tests/redirector/jep178/testlibB/testlibB.c,20,4,4,3,80,388.64,0.03,40,9.72,15545.54,0.21,863.64,44,5,64,11,18,48,32,3,FALSE
runtime/tests/redirector/jep178/testjep178.h,30,12,8,2,81,397.46,0.02,40.5,9.81,16097.05,0.21,894.28,25,5,55,9,21,42,39,6,TRUE
runtime/tests/redirector/jep178/testjep178.c,251,41,1,32,1602,11533.88,0,801,14.4,9238633.95,3,513257.44,61,34,312,30,117,1058,544,95,TRUE
runtime/tests/redirector/jep178/testlibA/testlibA.c,20,4,4,3,80,388.64,0.03,40,9.72,15545.54,0.21,863.64,44,5,64,11,18,48,32,3,FALSE
runtime/tests/redirector/jep178/testjvmtiA/testjvmtiA.c,20,4,4,3,87,408.94,0.02,43.5,9.4,17788.81,0.23,988.27,37,5,57,11,15,53,34,2,FALSE
runtime/tests/redirector/jep178/static_libraries.c,41,7,7,3,156,765.47,0.01,78,9.81,59707.04,0.51,3317.06,61,7,102,8,22,90,66,4,FALSE
runtime/tests/zos/zosnatives.c,253,47,21,23,1465,9557.02,0,732.5,13.05,7000515.88,3,388917.55,89,84,342,18,74,956,509,46,FALSE
runtime/tests/port/j9fileTest.h,6,3,2,5,52,220.89,0.04,26,8.5,5743.2,0.11,319.07,21,2,27,7,12,29,23,2,FALSE
runtime/tests/port/j9mmapTest.c,1724,195,1,39,11133,86483.2,0,5566.5,15.54,481408711,3,26744928.39,242,364,1966,39,179,7193,3940,399,TRUE
runtime/tests/port/j9dumpTest.c,204,27,3,19,1014,6991.35,0,507,13.79,3544612.02,3,196922.89,90,62,294,31,88,619,395,46,FALSE
runtime/tests/port/j9vmemTest.c,2643,1,1,60,16047,135283.47,0,8023.5,16.86,1085446938,3,60302607.69,516,658,3159,40,305,9796,6251,609,TRUE
runtime/tests/port/testProcessHelpers.c,315,61,25,27,1679,12482.74,0,839.5,14.87,10479260.9,3,582181.16,65,75,380,34,139,1018,661,76,TRUE
runtime/tests/port/j9slTest.c,137,32,16,13,658,4217.38,0,329,12.82,1387517.77,3,77084.32,86,37,223,30,55,427,231,28,FALSE
runtime/tests/port/j9portTest.c,519,153,82,28,3378,24320.49,0,1689,14.4,41077312.98,3,2282072.94,368,132,887,29,118,2107,1271,160,FALSE
runtime/tests/port/j9strTest.c,1115,123,38,38,8021,65490.72,0,4010.5,16.33,262650526.4,3,14591695.91,445,180,1560,32,255,5280,2741,199,FALSE
runtime/tests/port/j9processTest.c,1379,282,80,51,8342,67376.8,0,4171,16.15,281028614.9,3,15612700.83,590,279,1969,41,229,5273,3069,375,TRUE
runtime/tests/port/j9cuda_ptx.h,568,5,1,2,54,220.72,0.04,27,8.17,5959.52,0.11,331.08,26,8,594,10,7,40,14,6,FALSE
runtime/tests/port/j9ttyExtendedTest.c,28,1,1,8,129,691.12,0.02,64.5,10.72,44577.51,0.42,2476.53,56,13,84,17,24,79,50,5,FALSE
runtime/tests/port/j9shsemTest.c,577,51,1,38,3154,23422.44,0,1577,14.85,36937186.36,3,2052065.91,64,127,641,32,140,1942,1212,133,TRUE
runtime/tests/port/j9nlsTest.c,73,37,25,9,370,2176.58,0.01,185,11.77,402666.92,1.82,22370.38,58,29,131,19,40,246,124,18,FALSE
runtime/tests/port/testProcessHelpers.h,15,3,2,13,165,884,0.01,82.5,10.72,72929.68,0.58,4051.65,21,4,36,7,34,80,85,2,FALSE
runtime/tests/port/j9sockTest.c,163,68,44,17,934,6218.77,0,467,13.32,2904165.37,3,161342.52,60,44,223,26,75,594,340,41,FALSE
runtime/tests/port/j9heapTest.c,760,134,18,34,4655,36432.58,0,2327.5,15.65,84796837.42,3,4710935.41,540,168,1300,41,186,2910,1745,219,FALSE
runtime/tests/port/j9timeTest.c,451,62,7,30,2588,20017.43,0,1294,15.47,25902552.48,3,1439030.69,222,119,673,40,173,1616,972,115,FALSE
runtime/tests/port/j9cudaTest.c,1347,300,100,76,8274,75277.12,0,4137,18.2,311421434.9,3,17301190.83,173,349,1520,43,505,5119,3155,386,FALSE
runtime/tests/port/j9shsem_deprecatedTest.c,951,259,111,41,5332,42159.54,0,2666,15.81,112397335.4,3,6244296.41,80,153,1031,39,201,3401,1931,294,TRUE
runtime/tests/port/testHelpers.c,245,12,1,25,1443,10552.49,0,721.5,14.63,7613621.61,3,422978.98,197,65,442,31,128,894,549,63,FALSE
runtime/tests/port/j9ttyTest.c,209,37,22,17,1132,7330.53,0,566,12.95,4149080.12,3,230504.45,271,86,480,20,69,683,449,44,FALSE
runtime/tests/port/j9fileTest.c,3481,799,286,87,21130,190876.23,0,10565,18.07,2016607349,3,112033741.6,836,779,4317,38,486,13171,7959,1091,FALSE
runtime/tests/port/si_numcpusTest.c,282,43,17,13,1456,9911.51,0,728,13.61,7215578.38,3,400865.47,146,62,428,34,78,917,539,56,FALSE
runtime/tests/port/j9hypervisorTest.c,419,151,85,25,2258,16471.25,0,1129,14.59,18596045.37,3,1033113.63,178,56,597,39,118,1497,761,154,TRUE
runtime/tests/port/testHelpers.h,30,1,1,13,177,1008.98,0.01,88.5,11.4,89294.54,0.67,4960.81,47,12,77,10,42,98,79,2,FALSE
runtime/tests/port/main.c,338,205,117,69,2466,18394.96,0,1233,14.92,22680983.67,3,1260054.65,46,18,384,33,143,1644,822,105,FALSE
runtime/tests/port/shmem.c,1662,338,78,55,9657,80451.66,0,4828.5,16.66,388460861,3,21581158.95,191,314,1853,44,278,6153,3504,522,TRUE
runtime/tests/port/j9riTest.c,52,5,1,14,247,1434.42,0.01,123.5,11.61,177150.46,1.05,9841.69,49,16,101,19,37,148,99,12,FALSE
runtime/tests/port/si.c,1693,459,211,76,9605,82386.2,0,4802.5,17.15,395659744.2,3,21981096.9,333,303,2026,39,343,6198,3407,463,TRUE
runtime/tests/port/j9errorTest.c,146,78,51,15,875,5307.83,0,437.5,12.13,2322174.77,3,129009.71,115,40,261,21,46,573,302,48,FALSE
runtime/tests/port/j9memTest.c,1054,1,1,27,5601,44116.37,0,2800.5,15.75,123547898.2,3,6863772.12,278,231,1332,36,199,3371,2230,281,FALSE
runtime/tests/vm_lifecycle/main.c,363,45,1,30,2057,15170.46,0,1028.5,14.75,15602814.11,3,866823.01,92,77,455,35,131,1303,754,89,TRUE
runtime/tests/thread/testnatives/testnatives.c,378,52,10,41,2247,17642.88,0,1123.5,15.7,19821775.79,3,1101209.77,132,93,510,33,198,1387,860,72,FALSE
runtime/tests/thread/testnatives/testnatives.h,3,3,2,2,7,18.09,0.29,3.5,5.17,63.33,0.01,3.52,21,2,24,4,2,4,3,2,FALSE
runtime/tests/thread/cuharness/parser.c,17,3,1,4,68,330.34,0.03,34,9.72,11231.65,0.17,623.98,29,2,46,16,13,43,25,5,FALSE
runtime/tests/thread/cuharness/CuTest.h,93,16,16,46,846,5959.56,0,423,14.09,2520892.79,3,140049.6,32,35,125,13,119,509,337,2,FALSE
runtime/tests/thread/cuharness/CuTest.c,270,18,1,22,1614,11456.22,0,807,14.2,9245172.59,3,513620.7,39,52,309,31,106,1005,609,31,FALSE
runtime/tests/thread/aborttest.c,880,1,1,29,5220,38587.9,0,2610,14.78,100714411,3,5595245.06,37,237,917,33,135,3199,2021,110,FALSE
runtime/tests/thread/thrstate/testcases2.h,66,1,1,64,695,4315.57,0,347.5,12.42,1499660.61,3,83314.48,31,11,97,5,69,315,380,1,FALSE
runtime/tests/thread/thrstate/testcases5.c,881,652,617,10,8353,58088.4,0,4176.5,13.91,242606210,3,13478122.78,26,275,907,13,111,4939,3414,71,FALSE
runtime/tests/thread/thrstate/testcases5.h,70,1,1,68,739,4644.91,0,369.5,12.57,1716295.07,3,95349.73,32,11,102,5,73,335,404,1,FALSE
runtime/tests/thread/thrstate/testcases6.c,193,117,113,9,1669,10051.33,0,834.5,12.04,8387836.45,3,465990.91,41,61,234,13,52,982,687,10,FALSE
runtime/tests/thread/thrstate/testsetup.c,369,93,56,29,2227,16593.85,0,1113.5,14.9,18477248.8,3,1026513.82,48,77,417,26,149,1353,874,53,FALSE
runtime/tests/thread/thrstate/testcases4.h,63,1,1,61,662,4071.13,0,331,12.3,1347544.89,3,74863.6,35,15,98,5,66,300,362,1,FALSE
runtime/tests/thread/thrstate/testcases1.h,80,1,1,78,849,5484.06,0,424.5,12.92,2327982.39,3,129332.35,33,14,113,5,83,385,464,1,FALSE
runtime/tests/thread/thrstate/testcases2.c,742,833,820,12,8532,58826.59,0,4266,13.79,250954212.3,3,13941900.68,58,294,800,15,104,4982,3550,26,FALSE
runtime/tests/thread/thrstate/runtest.c,513,327,303,30,2687,23639.32,0,1343.5,17.6,31759421.74,3,1764412.32,32,95,545,28,417,1642,1045,38,TRUE
runtime/tests/thread/thrstate/thrstatetest.h,64,1,1,21,325,2159.25,0.01,162.5,13.29,350878.66,1.66,19493.26,58,16,122,15,85,158,167,3,FALSE
runtime/tests/thread/thrstate/testcases3.c,276,294,286,12,3003,18588.04,0,1501.5,12.38,27909946.79,3,1550552.6,38,93,314,13,60,1754,1249,18,FALSE
runtime/tests/thread/thrstate/testcases1.c,1005,626,580,12,8841,63738.78,0,4420.5,14.42,281757264.6,3,15653181.37,36,315,1041,13,135,5235,3606,101,FALSE
runtime/tests/thread/thrstate/testcases6.h,22,2,1,18,191,937.22,0.01,95.5,9.81,89504.14,0.67,4972.45,28,4,50,6,24,86,105,2,FALSE
runtime/tests/thread/thrstate/testcases3.h,25,1,1,23,244,1230.83,0.01,122,10.09,150161.52,0.94,8342.31,36,7,61,5,28,110,134,1,FALSE
runtime/tests/thread/thrstate/testcases4.c,831,759,729,11,8552,58326.17,0,4276,13.64,249402705,3,13855705.83,87,256,918,13,100,5063,3489,61,FALSE
runtime/tests/thread/thrnumanatives/thrnumanatives.c,37,2,1,9,251,1494.5,0.01,125.5,11.91,187560.16,1.09,10420.01,29,8,66,22,40,153,98,7,FALSE
runtime/tests/bcverify/relationships/bcvrelationships.c,62,10,1,13,408,2635.45,0,204,12.92,537631.41,2.2,29868.41,36,14,98,26,62,253,155,19,FALSE
runtime/tests/bcverify/natives/bcvnatives.c,40,6,4,7,241,1411.77,0.01,120.5,11.72,170118.7,1.02,9451.04,45,13,85,17,41,137,104,6,FALSE
runtime/tests/bcverify/unit/main.cpp,37,6,4,14,200,1156.27,0.01,100,11.56,115627.19,0.79,6423.73,22,14,59,17,38,121,79,4,TRUE
runtime/tests/bcverify/unit/Suite.cpp,12,2,2,4,46,210.91,0.04,23,9.17,4850.89,0.1,269.49,21,3,33,12,12,29,17,3,FALSE
runtime/tests/vm/resolvefield_tests.c,373,57,15,27,2360,17466.08,0,1180,14.8,20609969.05,3,1144998.28,35,79,408,34,135,1487,873,72,FALSE
runtime/tests/vm/vmstubs.c,43,10,10,1,149,792.97,0.01,74.5,10.64,59076.06,0.51,3282,30,11,73,8,32,84,65,1,TRUE
runtime/tests/vm/testHelpers.c,178,2,1,22,1037,7162.45,0,518.5,13.81,3713728.02,3,206318.22,164,47,342,27,93,633,404,37,FALSE
runtime/tests/vm/vmtest.c,102,20,3,11,535,3362.69,0,267.5,12.57,899519.63,3,49973.31,24,21,126,28,50,347,188,30,FALSE
runtime/tests/vm/testHelpers.h,23,1,1,10,140,764.32,0.01,70,10.92,53502.43,0.47,2972.36,39,7,62,11,33,79,61,2,FALSE
runtime/tests/unresolved/j9unres.c,6,3,3,2,14,42,0.14,7,6,294,0.01,16.33,34,4,40,6,2,11,3,3,FALSE
runtime/tests/loadLibraryTest/legacyLibraryName.c,14,4,4,1,46,208.08,0.04,23,9.05,4785.93,0.09,265.88,43,5,57,8,15,26,20,3,FALSE
runtime/tests/jniarg/args_03.c,751,301,151,9,6150,41035.42,0,3075,13.34,126183903.8,3,7010216.87,21,209,772,14,88,3700,2450,301,FALSE
runtime/tests/jniarg/args_08.c,751,301,151,9,6150,41035.42,0,3075,13.34,126183903.8,3,7010216.87,21,209,772,14,88,3700,2450,301,FALSE
runtime/tests/jniarg/args_04.c,751,301,151,9,6150,41035.42,0,3075,13.34,126183903.8,3,7010216.87,21,209,772,14,88,3700,2450,301,FALSE
runtime/tests/jniarg/args_05.c,751,301,151,9,6150,41035.42,0,3075,13.34,126183903.8,3,7010216.87,21,209,772,14,88,3700,2450,301,FALSE
runtime/tests/jniarg/jniargtests.h,472,1,1,459,11101,106192.77,0,5550.5,19.13,589422947,3,32745719.28,30,14,502,10,748,4186,6915,1,FALSE
runtime/tests/jniarg/args_01.c,751,301,151,9,6150,41035.42,0,3075,13.34,126183903.8,3,7010216.87,21,209,772,14,88,3700,2450,301,FALSE
runtime/tests/jniarg/args_09.c,2050,1195,598,9,18861,173837.04,0,9430.5,18.43,1639370240,3,91076124.44,21,181,2071,14,581,11606,7255,1195,FALSE
runtime/tests/jniarg/args_07.c,751,301,151,9,6150,41035.42,0,3075,13.34,126183903.8,3,7010216.87,21,209,772,14,88,3700,2450,301,FALSE
runtime/tests/jniarg/args_06.c,751,301,151,9,6150,41035.42,0,3075,13.34,126183903.8,3,7010216.87,21,209,772,14,88,3700,2450,301,FALSE
runtime/tests/jniarg/args_10.c,162,82,41,6,1399,8486.46,0,699.5,12.13,5936277.91,3,329793.22,22,23,184,16,51,856,543,84,FALSE
runtime/tests/jniarg/args_02.c,751,301,151,9,6150,41035.42,0,3075,13.34,126183903.8,3,7010216.87,21,209,772,14,88,3700,2450,301,FALSE
runtime/tests/jniarg/cdefs.c,116,15,11,8,1064,7229.26,0,532,13.59,3845965.51,3,213664.75,21,27,137,21,90,694,370,6,FALSE
runtime/tests/j9vm/jvmjni.c,242,37,34,20,1433,10047.09,0,716.5,14.02,7198739.02,3,399929.95,22,105,264,17,112,746,687,22,FALSE
runtime/tests/aixerrmsg/agent.c,12,3,3,1,44,201.74,0.05,22,9.17,4438.24,0.09,246.57,23,4,35,11,13,25,19,4,FALSE
runtime/tests/clinkerffi/downcall.h,1145,1,1,1,3418,28109.64,0,1709,16.45,48039370.87,3,2668853.94,32,258,1177,9,290,1540,1878,2,FALSE
runtime/tests/clinkerffi/upcall.c,1940,640,640,405,11375,106088.14,0,5687.5,18.65,603376270.2,3,33520903.9,2949,349,4889,14,628,7513,3862,3,FALSE
runtime/tests/clinkerffi/valist.c,523,57,28,39,2542,17989.27,0,1271,14.15,22864356.13,3,1270242.01,522,64,1045,17,118,1562,980,59,FALSE
runtime/tests/clinkerffi/downcall.c,2806,1,1,1,17166,161191.64,0,8583,18.78,1383507849,3,76861547.15,2876,394,5682,24,647,9137,8029,22,FALSE
runtime/tests/shared_service/SharedService.c,729,150,53,51,3966,32116.8,0,1983,16.2,63687604.96,3,3538200.28,152,157,881,36,238,2646,1320,196,FALSE
runtime/tests/access/compiler.cpp,86,1,1,8,310,1860,0.01,155,12,288300,1.45,16016.67,26,14,112,23,41,208,102,8,FALSE
runtime/tests/annotationtests/annhelp_tests.c,82,11,2,13,476,2955.7,0,238,12.42,703456.55,2.64,39080.92,40,17,122,17,57,286,190,25,FALSE
runtime/tests/cutest/parser.c,17,3,1,4,68,330.34,0.03,34,9.72,11231.65,0.17,623.98,29,2,46,16,13,43,25,5,FALSE
runtime/tests/cutest/CuTest.h,93,16,16,46,846,5959.56,0,423,14.09,2520892.79,3,140049.6,32,35,125,13,119,509,337,2,FALSE
runtime/tests/cutest/XMLBenchOutputWriter.cpp,115,30,15,6,532,3249.74,0,266,12.22,864429.51,3,48023.86,88,17,203,16,53,357,175,45,FALSE
runtime/tests/cutest/XMLBenchOutputWriter.hpp,31,1,1,16,152,886.6,0.01,76,11.67,67381.55,0.55,3743.42,99,25,130,9,48,92,60,18,FALSE
runtime/tests/cutest/CuTest.c,270,18,1,22,1614,11456.22,0,807,14.2,9245172.59,3,513620.7,39,52,309,31,106,1005,609,31,FALSE
runtime/tests/bcprof/bcproftest_internal.h,12,1,1,1,6,12,0.33,3,4,36,0,2,29,7,41,2,2,2,4,2,FALSE
runtime/tests/bcprof/bcproftest.c,178,60,39,14,962,6644.43,0,481,13.81,3195970.23,3,177553.9,21,36,199,27,93,605,357,57,FALSE
runtime/tests/gp/gptest_internal.h,23,1,1,6,76,333.82,0.03,38,8.78,12685.01,0.18,704.72,65,15,88,7,14,32,44,2,FALSE
runtime/tests/gp/gptest.c,301,44,16,34,1725,12881.62,0,862.5,14.94,11110396.88,3,617244.27,100,118,401,31,146,1019,706,50,TRUE
runtime/tests/jsig/main.c,214,39,7,31,1027,7267.89,0,513.5,14.15,3732061.32,3,207336.74,29,31,243,30,105,652,375,53,TRUE
runtime/tests/algorithm/sendslottest.c,47,1,1,5,410,2167.01,0,205,10.57,444238.06,1.94,24679.89,21,11,68,15,24,238,172,4,FALSE
runtime/tests/algorithm/srphashtabletest.c,741,182,79,29,4746,36513.29,0,2373,15.39,86646035.03,3,4813668.61,235,105,976,38,169,2962,1784,186,TRUE
runtime/tests/algorithm/argscantest.c,417,28,1,7,2919,16719.8,0,1459.5,11.46,24402547.82,3,1355697.1,21,41,438,20,33,2039,880,136,FALSE
runtime/tests/algorithm/algotest.h,16,1,1,1,16,59.21,0.12,8,7.4,473.66,0.02,26.31,21,10,37,5,8,6,10,1,FALSE
runtime/tests/algorithm/algorithm_test_internal.h,27,1,1,8,118,561.08,0.02,59,9.51,33103.53,0.34,1839.08,82,22,109,7,20,57,61,2,FALSE
runtime/tests/algorithm/simplepooltest.c,761,56,1,27,5266,37964.98,0,2633,14.42,99961796.09,3,5553433.12,150,152,911,34,114,3369,1897,223,FALSE
runtime/tests/algorithm/primenumberhelpertest.c,111,7,1,8,570,3481.86,0,285,12.22,992329.8,3,55129.43,103,20,214,24,45,356,214,34,FALSE
runtime/tests/algorithm/algotest.c,54,14,4,11,294,1691.94,0.01,147,11.51,248714.73,1.32,13817.48,23,22,77,24,30,192,102,15,FALSE
runtime/tests/algorithm/wildcardtest.c,75,10,3,7,588,3266.1,0,294,11.11,960232.88,3,53346.27,24,21,99,20,27,385,203,10,FALSE
runtime/tests/shared/OSCacheTestMmap.cpp,658,132,38,36,4274,31667.74,0,2137,14.82,67673953.67,3,3759664.09,73,153,731,32,138,2678,1596,158,TRUE
runtime/tests/shared/SCTestCommon.cpp,10,3,3,6,77,366.13,0.03,38.5,9.51,14095.86,0.19,783.1,21,2,31,10,17,50,27,1,FALSE
runtime/tests/shared/OSCacheTestSysv.hpp,29,1,1,12,187,1032.91,0.01,93.5,11.05,96576.72,0.7,5365.37,23,7,52,10,36,86,101,2,FALSE
runtime/tests/shared/SCStoreWithBCITests.cpp,149,12,1,20,849,5652.82,0,424.5,13.32,2399622.75,3,133312.37,33,31,182,28,73,552,297,30,FALSE
runtime/tests/shared/SharedCacheAPITest.cpp,411,40,1,27,2658,19955.72,0,1329,15.02,26521149.43,3,1473397.19,37,69,448,35,147,1651,1007,105,TRUE
runtime/tests/shared/OSCacheTest.hpp,18,4,3,3,78,423.25,0.03,39,10.85,16506.7,0.22,917.04,22,4,40,14,29,40,38,3,FALSE
runtime/tests/shared/OSCacheTestSysv.cpp,908,126,5,43,5852,45498.05,0,2926,15.55,133127305.6,3,7395961.42,87,169,995,39,180,3642,2210,215,TRUE
runtime/tests/shared/OSCacheTest.cpp,55,18,11,6,297,1649.71,0.01,148.5,11.11,244982.36,1.31,13610.13,26,12,81,17,30,193,104,12,FALSE
