File,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOComment,lOBlank,LOCodeAndCOmment,uniq_Op,Uniq_Opnd,total_Op,total_Opnd,branchCount,defects
src/hotspot/cpu/x86/c2_CodeStubs_x86.cpp,44,24,24,25,266,1613.58,0.01,133.00,12.13,214606.10,1.19,11922.56,25,13,69,16,51,165,101,6,false
src/hotspot/cpu/x86/stubGenerator_x86_64_adler.cpp,228,1,1,51,2038,15235.54,0.00,1019.00,14.95,15525020.08,3.00,862501.12,62,50,290,16,162,1078,960,9,false
src/hotspot/cpu/x86/upcallLinker_x86_64.cpp,270,101,66,76,1769,13987.29,0.00,884.50,15.81,12371757.53,3.00,687319.86,71,54,341,35,205,1077,692,78,true
src/hotspot/cpu/x86/stubDeclarations_x86.hpp,223,136,136,13,1171,8030.70,0.00,585.50,13.72,4701972.36,3.00,261220.69,24,5,247,4,112,587,584,3,false
src/hotspot/cpu/x86/nativeInst_x86.cpp,281,82,59,37,1883,14282.48,0.00,941.50,15.17,13446959.05,3.00,747053.28,95,80,376,39,153,1253,630,87,true
src/hotspot/cpu/x86/continuationFreezeThaw_x86.inline.hpp,197,129,120,50,2230,16347.94,0.00,1115.00,14.66,18227958.27,3.00,1012664.35,54,50,251,33,128,1430,800,50,true
src/hotspot/cpu/x86/rdtsc_x86.cpp,133,14,1,14,687,4414.84,0.00,343.50,12.85,1516498.88,3.00,84249.94,43,33,176,29,57,447,240,42,false
src/hotspot/cpu/x86/vtableStubs_x86_64.cpp,151,24,15,40,975,6920.58,0.00,487.50,14.20,3373783.37,3.00,187432.41,68,41,219,22,115,565,410,33,true
src/hotspot/cpu/x86/icache_x86.cpp,89,19,15,23,423,2703.95,0.00,211.50,12.78,571885.48,2.30,31771.42,26,17,115,17,67,255,168,26,false
src/hotspot/cpu/x86/jniTypes_x86.hpp,66,7,7,2,753,4333.43,0.00,376.50,11.51,1631536.50,3.00,90640.92,48,18,114,18,36,467,286,31,false
src/hotspot/cpu/x86/foreignGlobals_x86_64.cpp,144,83,72,30,1145,7935.69,0.00,572.50,13.86,4543184.96,3.00,252399.16,24,20,168,25,97,718,427,32,false
src/hotspot/cpu/x86/templateTable_x86.hpp,14,1,1,8,81,401.29,0.02,40.50,9.91,16252.24,0.21,902.90,24,5,38,5,26,35,46,3,false
src/hotspot/cpu/x86/stubGenerator_x86_64.cpp,2956,248,143,264,23227,233585.52,0.00,11613.50,20.11,2712745485.40,3.00,150708082.52,748,669,3704,36,1029,13203,10024,395,true
src/hotspot/cpu/x86/c2_init_x86.cpp,30,6,1,7,215,1219.57,0.01,107.50,11.34,131103.93,0.86,7283.55,29,5,59,18,33,135,80,14,false
src/hotspot/cpu/s390/jniTypes_s390.hpp,70,2,2,2,503,2762.40,0.00,251.50,10.98,694744.13,2.61,38596.90,43,24,113,15,30,318,185,23,false
src/hotspot/cpu/s390/c1_FrameMap_s390.cpp,216,1,1,33,1605,12302.86,0.00,802.50,15.33,9873048.48,3.00,548502.69,42,36,258,25,178,955,650,32,true
src/hotspot/cpu/s390/c1_MacroAssembler_s390.cpp,226,75,55,60,1521,11658.98,0.00,760.50,15.33,8866651.19,3.00,492591.73,87,53,313,34,169,922,599,71,true
src/hotspot/cpu/s390/c1_Defs_s390.hpp,36,1,1,1,119,628.96,0.02,59.50,10.57,37423.29,0.37,2079.07,30,9,66,7,32,63,56,4,false
src/hotspot/cpu/s390/smallRegisterMap_s390.inline.hpp,51,19,19,20,244,1441.28,0.01,122.00,11.81,175836.32,1.05,9768.68,26,11,77,14,46,167,77,9,true
src/hotspot/cpu/s390/c1_LIRAssembler_s390.cpp,2498,1530,1233,456,19959,200229.60,0.00,9979.50,20.06,1998191299.82,3.00,111010627.77,233,356,2731,38,1009,12682,7277,768,true
src/hotspot/cpu/s390/frame_s390.cpp,478,224,157,100,3260,26762.82,0.00,1630.00,16.42,43623393.29,3.00,2423521.85,103,106,581,38,258,2246,1014,146,true
src/hotspot/cpu/s390/relocInfo_s390.hpp,17,1,1,1,48,225.62,0.04,24.00,9.40,5414.91,0.10,300.83,84,16,101,9,17,26,22,10,false
src/hotspot/cpu/s390/compressedKlass_s390.cpp,14,4,2,4,70,329.03,0.03,35.00,9.40,11516.08,0.17,639.78,29,8,43,13,13,44,26,12,true
src/hotspot/cpu/s390/macroAssembler_s390.cpp,4615,1612,1145,463,33490,354111.44,0.00,16745.00,21.15,5929596134.96,3.00,329422007.50,1314,1053,5929,46,1478,20970,12520,1476,true
src/hotspot/cpu/s390/continuationHelper_s390.inline.hpp,85,22,22,2,433,2536.51,0.00,216.50,11.72,549153.50,2.24,30508.53,24,25,109,12,46,283,150,24,false
src/hotspot/cpu/s390/vmreg_s390.cpp,28,1,1,6,223,1134.50,0.01,111.50,10.17,126497.22,0.84,7027.62,25,5,53,13,21,150,73,13,false
src/hotspot/cpu/s390/stubDeclarations_s390.hpp,36,13,13,9,100,452.36,0.02,50.00,9.05,22617.81,0.27,1256.54,24,7,60,3,20,49,51,3,false
src/hotspot/cpu/s390/globals_s390.hpp,75,20,20,11,312,1905.86,0.01,156.00,12.22,297314.10,1.48,16517.45,34,18,109,6,63,189,123,8,true
src/hotspot/cpu/s390/macroAssembler_s390.inline.hpp,205,130,125,34,1405,10386.21,0.00,702.50,14.78,7296309.70,3.00,405350.54,54,55,259,20,148,873,532,66,true
src/hotspot/cpu/s390/c1_Runtime1_s390.cpp,663,170,150,131,4810,41311.72,0.00,2405.00,17.18,99354680.34,3.00,5519704.46,154,155,817,29,356,2845,1965,127,true
src/hotspot/cpu/s390/vmstorage_s390.hpp,69,44,38,14,475,3044.46,0.00,237.50,12.82,723059.41,2.69,40169.97,26,13,95,25,60,302,173,33,false
src/hotspot/cpu/s390/downcallLinker_s390.cpp,203,41,28,73,1306,10127.88,0.00,653.00,15.51,6613507.65,3.00,367417.09,32,58,235,26,190,767,539,27,false
src/hotspot/cpu/s390/c2_MacroAssembler_s390.hpp,26,1,1,13,289,1759.28,0.01,144.50,12.17,254215.49,1.34,14123.08,45,14,71,5,63,111,178,5,false
src/hotspot/cpu/s390/c1_globals_s390.hpp,31,1,1,2,212,1184.01,0.01,106.00,11.17,125505.28,0.84,6972.52,26,8,57,5,43,129,83,4,false
src/hotspot/cpu/s390/stackChunkFrameStream_s390.inline.hpp,70,15,15,12,313,1654.33,0.01,156.50,10.57,258902.78,1.35,14383.49,23,16,93,10,29,203,110,7,false
src/hotspot/cpu/s390/vmreg_s390.hpp,32,30,30,5,205,1034.10,0.01,102.50,10.09,105995.33,0.75,5888.63,24,9,56,13,20,148,57,10,false
src/hotspot/cpu/s390/relocInfo_s390.cpp,132,94,74,29,836,5542.14,0.00,418.00,13.26,2316615.41,3.00,128700.86,29,15,161,24,75,580,256,51,true
src/hotspot/cpu/s390/nativeInst_s390.cpp,417,262,206,80,3265,25635.96,0.00,1632.50,15.70,41850705.71,3.00,2325039.21,140,75,557,35,196,2190,1075,121,true
src/hotspot/cpu/s390/assembler_s390.inline.hpp,1198,2993,2981,57,39707,422384.43,0.00,19853.50,21.28,8385809193.84,3.00,465878288.55,196,196,1394,31,1562,21931,17776,1084,true
src/hotspot/cpu/s390/c1_LIR_s390.cpp,25,26,26,16,193,1077.90,0.01,96.50,11.17,104017.13,0.74,5778.73,25,7,50,14,34,134,59,5,false
src/hotspot/cpu/s390/vm_version_s390.hpp,466,189,189,31,3410,30453.81,0.00,1705.00,17.86,51923753.42,3.00,2884652.97,83,42,549,21,467,2190,1220,165,false
src/hotspot/cpu/s390/registerMap_s390.hpp,12,7,7,4,57,271.03,0.04,28.50,9.51,7724.31,0.13,429.13,29,7,41,10,17,34,23,8,false
src/hotspot/cpu/s390/interp_masm_s390.cpp,1315,558,481,237,9644,91920.64,0.00,4822.00,19.06,443241339.61,3.00,24624518.87,544,367,1859,35,705,5921,3723,396,true
src/hotspot/cpu/s390/c1_CodeStubs_s390.cpp,340,95,72,68,2469,19793.50,0.00,1234.50,16.03,24435075.33,3.00,1357504.19,60,49,400,33,226,1514,955,78,true
src/hotspot/cpu/s390/c1_LinearScan_s390.hpp,28,14,14,4,195,1116.94,0.01,97.50,11.46,108902.09,0.76,6050.12,28,8,56,16,37,127,68,14,false
src/hotspot/cpu/s390/upcallLinker_s390.cpp,189,48,27,60,1226,9335.63,0.00,613.00,15.23,5722743.81,3.00,317930.21,64,45,253,29,167,732,494,53,false
src/hotspot/cpu/s390/gc/shared/modRefBarrierSetAssembler_s390.cpp,39,18,13,11,304,1765.44,0.01,152.00,11.61,268346.26,1.39,14908.13,24,10,63,13,43,166,138,11,false
src/hotspot/cpu/s390/gc/shared/barrierSetAssembler_s390.hpp,53,1,1,11,280,1765.06,0.01,140.00,12.61,247108.21,1.31,13728.23,32,20,85,13,66,127,153,4,false
src/hotspot/cpu/s390/gc/shared/cardTableBarrierSetAssembler_s390.cpp,96,30,22,44,759,5354.96,0.00,379.50,14.11,2032207.08,3.00,112900.39,48,28,144,23,110,436,323,26,false
src/hotspot/cpu/s390/gc/shared/barrierSetNMethod_s390.cpp,69,16,14,18,469,2884.23,0.00,234.50,12.30,676352.26,2.57,37575.13,26,24,95,22,49,311,158,10,false
src/hotspot/cpu/s390/gc/shared/barrierSetAssembler_s390.cpp,215,95,69,66,1603,12494.45,0.00,801.50,15.59,10014300.58,3.00,556350.03,41,46,256,36,186,971,632,59,true
src/hotspot/cpu/s390/gc/shared/modRefBarrierSetAssembler_s390.hpp,21,1,1,7,176,955.02,0.01,88.00,10.85,84041.99,0.64,4669.00,27,7,48,10,33,73,103,4,false
src/hotspot/cpu/s390/gc/shared/cardTableBarrierSetAssembler_s390.hpp,13,1,1,4,74,385.50,0.03,37.00,10.42,14263.48,0.20,792.42,24,6,37,9,28,31,43,3,true
src/hotspot/cpu/s390/gc/g1/g1BarrierSetAssembler_s390.hpp,58,1,1,16,309,1936.44,0.01,154.50,12.53,299179.52,1.49,16621.08,24,13,82,10,67,135,174,4,false
src/hotspot/cpu/s390/gc/g1/g1BarrierSetAssembler_s390.cpp,539,159,128,110,4228,35409.67,0.00,2114.00,16.75,74856035.44,3.00,4158668.64,95,162,634,28,304,2457,1771,87,true
src/hotspot/cpu/s390/gc/g1/g1Globals_s390.hpp,4,1,1,1,7,18.09,0.29,3.50,5.17,63.33,0.01,3.52,22,3,26,2,4,2,5,3,false
src/hotspot/cpu/s390/codeBuffer_s390.hpp,13,6,6,2,44,193.26,0.05,22.00,8.78,4251.76,0.09,236.21,24,5,37,8,13,30,14,8,true
src/hotspot/cpu/s390/c2_MacroAssembler_s390.cpp,981,136,56,128,6879,58107.49,0.00,3439.50,16.89,199860696.42,3.00,11103372.02,155,200,1136,38,311,4091,2788,221,false
src/hotspot/cpu/s390/interpreterRT_s390.cpp,106,73,65,42,833,5773.30,0.00,416.50,13.86,2404581.20,3.00,133587.84,32,25,138,22,100,515,318,33,false
src/hotspot/cpu/s390/assembler_s390.cpp,96,15,10,13,643,4132.09,0.00,321.50,12.85,1328466.37,3.00,73803.69,43,25,139,22,64,419,224,53,false
src/hotspot/cpu/s390/macroAssembler_s390.hpp,634,83,83,297,5000,47368.53,0.00,2500.00,18.95,118421321.87,3.00,6578962.33,317,170,951,18,693,2504,2496,118,true
src/hotspot/cpu/s390/c2_globals_s390.hpp,42,4,4,5,327,2010.97,0.01,163.50,12.30,328793.15,1.59,18266.29,34,11,76,5,66,200,127,4,true
src/hotspot/cpu/s390/templateTable_s390.hpp,8,1,1,5,43,172.00,0.05,21.50,8.00,3698.00,0.08,205.44,25,4,33,4,12,18,25,3,false
src/hotspot/cpu/s390/vmStructs_s390.hpp,7,5,5,5,38,164.23,0.05,19.00,8.64,3120.43,0.07,173.36,27,7,34,3,17,18,20,3,false
src/hotspot/cpu/s390/disassembler_s390.hpp,11,3,3,3,43,188.87,0.05,21.50,8.78,4060.70,0.08,225.59,30,6,41,9,12,25,18,6,false
src/hotspot/cpu/s390/c1_FrameMap_s390.hpp,94,1,1,12,389,2667.75,0.01,194.50,13.72,518878.27,2.15,28826.57,26,21,120,12,104,189,200,14,true
src/hotspot/cpu/s390/compiledIC_s390.cpp,76,29,26,33,462,3013.89,0.00,231.00,13.05,696207.58,2.62,38678.20,39,22,115,21,71,290,172,17,true
src/hotspot/cpu/s390/javaFrameAnchor_s390.hpp,32,4,3,4,169,859.78,0.01,84.50,10.17,72651.51,0.58,4036.20,40,15,72,13,21,112,57,17,false
src/hotspot/cpu/s390/foreignGlobals_s390.cpp,173,127,107,35,1361,9527.00,0.00,680.50,14.00,6483123.50,3.00,360173.53,28,21,201,26,102,872,489,51,true
src/hotspot/cpu/s390/matcher_s390.hpp,92,28,25,7,347,2187.41,0.01,173.50,12.61,379515.97,1.75,21084.22,72,35,164,16,63,242,105,55,true
src/hotspot/cpu/s390/register_s390.hpp,268,28,25,19,2031,15803.94,0.00,1015.50,15.56,16048902.67,3.00,891605.70,124,71,392,31,189,1111,920,36,false
src/hotspot/cpu/s390/registerSaver_s390.hpp,37,1,1,8,152,890.41,0.01,76.00,11.72,67671.40,0.55,3759.52,35,15,72,10,48,75,77,4,false
src/hotspot/cpu/s390/stackChunkOop_s390.inline.hpp,9,3,3,4,32,121.84,0.06,16.00,7.61,1949.37,0.05,108.30,23,4,32,7,7,20,12,3,true
src/hotspot/cpu/s390/methodHandles_s390.cpp,447,156,115,116,3034,25262.39,0.00,1517.00,16.65,38323041.18,3.00,2129057.84,111,119,558,30,291,1802,1232,115,true
src/hotspot/cpu/s390/runtime_s390.cpp,53,22,21,26,353,2237.97,0.01,176.50,12.68,395001.18,1.79,21944.51,74,26,127,16,65,205,148,13,true
src/hotspot/cpu/s390/copy_s390.hpp,864,55,13,14,3335,24010.91,0.00,1667.50,14.40,40038187.87,3.00,2224343.77,192,72,1056,34,113,2221,1114,174,false
src/hotspot/cpu/s390/c2_init_s390.cpp,5,2,2,2,16,59.21,0.12,8.00,7.40,473.66,0.02,26.31,25,3,30,8,5,11,5,5,false
src/hotspot/cpu/s390/continuationFreezeThaw_s390.inline.hpp,65,22,22,3,355,1982.66,0.01,177.50,11.17,351922.45,1.66,19551.25,23,20,88,12,36,225,130,20,false
src/hotspot/cpu/s390/methodHandles_s390.hpp,25,6,6,11,168,952.97,0.01,84.00,11.34,80049.27,0.62,4447.18,30,9,55,10,41,81,87,5,false
src/hotspot/cpu/s390/icache_s390.hpp,11,1,1,1,27,112.59,0.07,13.50,8.34,1519.94,0.04,84.44,28,5,39,6,12,13,14,4,false
src/hotspot/cpu/s390/c1_LIRAssembler_s390.hpp,20,7,7,10,128,740.01,0.02,64.00,11.56,47360.90,0.44,2631.16,26,7,46,12,43,69,59,4,false
src/hotspot/cpu/s390/assembler_s390.hpp,2374,1137,1124,1532,24281,267295.66,0.00,12140.50,22.02,3245102904.05,3.00,180283494.67,546,483,2920,36,2024,13086,11195,314,true
src/hotspot/cpu/s390/nativeInst_s390.hpp,329,93,86,59,1840,13872.05,0.00,920.00,15.08,12762288.04,3.00,709016.00,234,118,563,19,167,1150,690,75,true
src/hotspot/cpu/s390/vtableStubs_s390.cpp,145,47,36,47,996,7027.06,0.00,498.00,14.11,3499476.53,3.00,194415.36,70,33,215,21,112,588,408,48,true
src/hotspot/cpu/s390/disassembler_s390.cpp,80,29,13,15,465,2712.29,0.00,232.50,11.67,630608.32,2.45,35033.80,53,9,133,20,37,313,152,24,true
src/hotspot/cpu/s390/interp_masm_s390.hpp,199,11,11,135,1484,12409.12,0.00,742.00,16.72,9207570.42,3.00,511531.69,60,71,259,10,319,715,769,21,true
src/hotspot/cpu/s390/templateTable_s390.cpp,2956,674,577,298,20587,204504.89,0.00,10293.50,19.87,2105071080.21,3.00,116948393.34,745,733,3701,32,946,11873,8714,622,true
src/hotspot/cpu/s390/c1_LIRGenerator_s390.cpp,926,589,505,200,8009,72781.49,0.00,4004.50,18.17,291453476.29,3.00,16191859.79,128,159,1054,34,510,5016,2993,223,true
src/hotspot/cpu/s390/c1_MacroAssembler_s390.hpp,50,2,2,10,205,1179.75,0.01,102.50,11.51,120924.57,0.82,6718.03,40,13,90,10,44,93,112,12,false
src/hotspot/cpu/s390/foreignGlobals_s390.hpp,17,1,1,2,67,318.58,0.03,33.50,9.51,10672.34,0.16,592.91,22,7,39,7,20,31,36,3,false
src/hotspot/cpu/s390/vm_version_s390.cpp,1210,525,294,186,8940,79573.75,0.00,4470.00,17.80,355694659.21,3.00,19760814.40,182,155,1392,40,438,6162,2778,475,true
src/hotspot/cpu/s390/bytes_s390.hpp,19,12,12,1,209,1054.28,0.01,104.50,10.09,110172.09,0.77,6120.67,35,9,54,10,23,119,90,18,false
src/hotspot/cpu/s390/stubRoutines_s390.hpp,61,7,7,14,326,2105.77,0.01,163.00,12.92,343241.28,1.63,19068.96,40,34,101,16,72,161,165,19,false
src/hotspot/cpu/s390/vmreg_s390.inline.hpp,17,13,13,3,116,524.73,0.02,58.00,9.05,30434.52,0.32,1690.81,24,6,41,9,14,78,38,3,false
src/hotspot/cpu/s390/stubRoutines_s390.cpp,662,9,8,21,4856,31829.08,0.00,2428.00,13.11,77281014.65,3.00,4293389.70,52,24,714,21,73,4585,271,35,true
src/hotspot/cpu/s390/register_s390.cpp,28,12,11,6,183,879.75,0.01,91.50,9.61,80496.75,0.62,4472.04,25,5,53,15,13,154,29,8,false
src/hotspot/cpu/s390/frame_s390.inline.hpp,258,208,195,76,2001,15237.03,0.00,1000.50,15.23,15244652.92,3.00,846925.16,73,86,331,26,170,1371,630,54,true
src/hotspot/cpu/s390/sharedRuntime_s390.cpp,2020,777,630,215,14261,136664.34,0.00,7130.50,19.17,974485100.24,3.00,54138061.12,883,525,2903,43,724,8849,5412,500,true
src/hotspot/cpu/s390/stubGenerator_s390.cpp,2059,170,27,211,13694,134213.52,0.00,6847.00,19.60,918959993.55,3.00,51053332.98,890,533,2949,43,849,7892,5802,534,true
src/hotspot/cpu/s390/continuationEntry_s390.inline.hpp,15,5,5,6,50,204.37,0.04,25.00,8.17,5109.33,0.10,283.85,24,7,39,8,9,35,15,3,false
src/hotspot/cpu/s390/jvmciCodeInstaller_s390.cpp,44,13,12,2,187,1026.98,0.01,93.50,10.98,96022.31,0.70,5334.57,29,14,73,11,34,116,71,15,false
src/hotspot/cpu/s390/globalDefinitions_s390.hpp,12,1,1,1,22,88.00,0.09,11.00,8.00,968.00,0.03,53.78,33,11,45,2,14,6,16,5,true
src/hotspot/cpu/s390/icache_s390.cpp,6,1,1,2,56,249.73,0.04,28.00,8.92,6992.39,0.12,388.47,34,6,40,10,12,36,20,5,false
src/hotspot/cpu/s390/jniFastGetField_s390.cpp,112,48,43,41,781,5440.28,0.00,390.50,13.93,2124428.37,3.00,118023.80,34,25,146,22,103,497,284,46,false
src/hotspot/cpu/s390/abstractInterpreter_s390.cpp,108,23,19,32,723,5093.10,0.00,361.50,14.09,1841154.55,3.00,102286.36,89,17,197,28,104,464,259,29,true
src/hotspot/cpu/s390/frame_s390.hpp,189,1,1,35,871,6546.17,0.00,435.50,15.03,2850859.02,3.00,158381.06,288,86,477,19,164,483,388,33,true
src/hotspot/cpu/s390/continuationEntry_s390.hpp,5,1,1,1,7,18.09,0.29,3.50,5.17,63.33,0.01,3.52,24,3,29,3,3,3,4,3,false
src/hotspot/cpu/s390/interpreterRT_s390.hpp,24,1,1,16,132,729.11,0.02,66.00,11.05,48121.27,0.44,2673.40,29,12,53,9,37,71,61,3,false
src/hotspot/cpu/s390/templateInterpreterGenerator_s390.cpp,1296,218,177,227,9186,86799.88,0.00,4593.00,18.90,398671846.34,3.00,22148435.91,727,412,2023,37,662,5205,3981,287,true
src/hotspot/cpu/riscv/relocInfo_riscv.cpp,67,59,51,20,469,2903.03,0.00,234.50,12.38,680760.00,2.58,37820.00,41,13,108,21,52,325,144,24,false
src/hotspot/cpu/riscv/c1_LIRAssembler_arith_riscv.cpp,230,162,127,48,1819,12649.68,0.00,909.50,13.91,11504886.77,3.00,639160.38,37,17,267,25,99,1162,657,94,false
src/hotspot/cpu/riscv/globals_riscv.hpp,80,44,44,12,501,3283.85,0.00,250.50,13.11,822604.18,2.93,45700.23,30,18,110,5,89,313,188,9,true
src/hotspot/cpu/riscv/jvmciCodeInstaller_riscv.cpp,93,56,46,36,740,5196.55,0.00,370.00,14.04,1922724.31,3.00,106818.02,24,10,117,23,107,467,273,26,true
src/hotspot/cpu/riscv/c1_FrameMap_riscv.cpp,243,1,1,33,2104,16344.26,0.00,1052.00,15.54,17194161.33,3.00,955231.18,103,41,346,25,193,1239,865,27,false
src/hotspot/cpu/riscv/interpreterRT_riscv.hpp,24,1,1,14,90,478.97,0.02,45.00,10.64,21553.81,0.26,1197.43,31,10,55,9,31,53,37,3,false
src/hotspot/cpu/riscv/stubDeclarations_riscv.hpp,63,32,32,10,267,1380.37,0.01,133.50,10.34,184279.39,1.08,10237.74,24,7,87,4,32,133,134,3,false
src/hotspot/cpu/riscv/vmreg_riscv.hpp,35,33,32,5,251,1353.47,0.01,125.50,10.78,169860.69,1.02,9436.71,24,9,59,19,23,182,69,11,false
src/hotspot/cpu/riscv/assembler_riscv.cpp,50,26,25,10,254,1494.19,0.01,127.00,11.77,189762.30,1.10,10542.35,29,9,79,17,42,167,87,19,true
src/hotspot/cpu/riscv/compressedKlass_riscv.cpp,19,4,2,4,125,613.36,0.02,62.50,9.81,38335.08,0.38,2129.73,43,8,62,12,18,69,56,15,false
src/hotspot/cpu/riscv/codeBuffer_riscv.hpp,9,4,4,2,28,109.39,0.07,14.00,7.81,1531.50,0.04,85.08,25,4,34,7,8,19,9,6,false
src/hotspot/cpu/riscv/interp_masm_riscv.cpp,1224,500,440,193,8671,80352.31,0.00,4335.50,18.53,348367423.07,3.00,19353745.73,364,278,1588,34,582,5261,3410,280,true
src/hotspot/cpu/riscv/smallRegisterMap_riscv.inline.hpp,50,26,26,25,307,1894.17,0.01,153.50,12.34,290754.63,1.46,16153.04,26,11,76,17,55,208,99,9,true
src/hotspot/cpu/riscv/matcher_riscv.hpp,89,22,20,3,312,1931.23,0.01,156.00,12.38,301271.14,1.50,16737.29,79,34,168,14,59,214,98,52,true
src/hotspot/cpu/riscv/templateInterpreterGenerator_riscv.cpp,1121,342,305,208,8437,77260.54,0.00,4218.50,18.31,325923571.51,3.00,18106865.08,511,285,1632,37,534,4829,3608,203,true
src/hotspot/cpu/riscv/nativeInst_riscv.hpp,225,110,104,67,1534,11404.72,0.00,767.00,14.87,8747420.01,3.00,485967.78,81,59,306,22,151,956,578,38,true
src/hotspot/cpu/riscv/c1_globals_riscv.hpp,31,1,1,2,212,1184.01,0.01,106.00,11.17,125505.28,0.84,6972.52,26,7,57,5,43,129,83,4,true
src/hotspot/cpu/riscv/stubRoutines_riscv.cpp,444,7,7,8,2199,11187.33,0.00,1099.50,10.17,12300470.20,3.00,683359.46,42,17,486,11,23,2146,53,9,true
src/hotspot/cpu/riscv/continuationHelper_riscv.inline.hpp,106,62,61,27,982,6709.90,0.00,491.00,13.67,3294559.92,3.00,183031.11,31,24,137,25,89,633,349,28,false
src/hotspot/cpu/riscv/templateTable_riscv.cpp,2740,837,745,257,20636,199636.63,0.00,10318.00,19.35,2059850765.32,3.00,114436153.63,679,550,3419,33,784,11755,8881,617,true
src/hotspot/cpu/riscv/macroAssembler_riscv.hpp,1251,377,343,391,10242,101044.84,0.00,5121.00,19.73,517450626.46,3.00,28747257.03,281,265,1532,36,897,5393,4849,231,true
src/hotspot/cpu/riscv/c1_Defs_riscv.hpp,41,1,1,1,145,826.56,0.01,72.50,11.40,59925.87,0.51,3329.22,31,16,72,8,44,76,69,4,false
src/hotspot/cpu/riscv/c2_init_riscv.cpp,7,2,2,3,24,91.38,0.08,12.00,7.61,1096.52,0.04,60.92,26,4,33,8,6,17,7,5,false
src/hotspot/cpu/riscv/icache_riscv.cpp,23,4,3,8,123,658.98,0.02,61.50,10.72,40527.20,0.39,2251.51,33,11,56,14,27,79,44,6,false
src/hotspot/cpu/riscv/foreignGlobals_riscv.hpp,19,1,1,2,67,318.58,0.03,33.50,9.51,10672.34,0.16,592.91,24,9,43,7,20,31,36,3,false
src/hotspot/cpu/riscv/register_riscv.hpp,292,64,61,15,2098,16433.40,0.00,1049.00,15.67,17238640.01,3.00,957702.22,46,77,338,26,202,1141,957,37,true
src/hotspot/cpu/riscv/frame_riscv.cpp,423,249,194,111,2839,23469.41,0.00,1419.50,16.53,33314823.22,3.00,1850823.51,148,104,571,34,274,1953,886,121,true
src/hotspot/cpu/riscv/register_riscv.cpp,31,4,4,4,237,1151.34,0.01,118.50,9.72,136433.97,0.88,7579.66,24,5,55,14,15,195,42,6,false
src/hotspot/cpu/riscv/methodHandles_riscv.cpp,330,116,88,76,2292,18094.92,0.00,1146.00,15.79,20736780.97,3.00,1152043.39,82,55,412,26,212,1343,949,77,true
src/hotspot/cpu/riscv/assembler_riscv.inline.hpp,20,29,29,3,254,1360.82,0.01,127.00,10.72,172823.91,1.03,9601.33,25,5,45,8,33,154,100,17,false
src/hotspot/cpu/riscv/c1_LIRGenerator_riscv.cpp,916,725,633,217,8374,76009.25,0.00,4187.00,18.15,318250745.70,3.00,17680596.98,98,162,1014,33,507,5357,3017,238,true
src/hotspot/cpu/riscv/c1_MacroAssembler_riscv.hpp,47,1,1,16,326,2131.77,0.01,163.00,13.08,347477.82,1.65,19304.32,55,21,102,12,81,153,173,16,false
src/hotspot/cpu/riscv/macroAssembler_riscv.inline.hpp,3,1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25,3,28,0,1,0,2,3,true
src/hotspot/cpu/riscv/c1_LIRAssembler_riscv.cpp,1797,1191,1009,329,14302,138834.65,0.00,7151.00,19.41,992806584.35,3.00,55155921.35,162,254,1959,39,797,9053,5249,522,true
src/hotspot/cpu/riscv/stackChunkOop_riscv.inline.hpp,14,13,11,10,72,321.08,0.03,36.00,8.92,11558.85,0.17,642.16,23,5,37,9,13,48,24,5,true
src/hotspot/cpu/riscv/c2_globals_riscv.hpp,42,4,4,5,327,2010.97,0.01,163.50,12.30,328793.15,1.59,18266.29,31,11,73,5,66,200,127,4,true
src/hotspot/cpu/riscv/vmstorage_riscv.hpp,48,36,32,13,358,2179.31,0.01,179.00,12.17,390096.79,1.78,21672.04,25,13,73,21,47,226,132,16,false
src/hotspot/cpu/riscv/icache_riscv.hpp,11,1,1,1,27,112.59,0.07,13.50,8.34,1519.94,0.04,84.44,27,4,38,6,12,13,14,4,false
src/hotspot/cpu/riscv/bytes_riscv.hpp,116,28,22,3,1038,6543.32,0.00,519.00,12.61,3395985.37,3.00,188665.85,28,23,144,25,54,704,334,34,false
src/hotspot/cpu/riscv/runtime_riscv.cpp,164,53,51,48,1314,9473.22,0.00,657.00,14.42,6223906.67,3.00,345772.59,162,61,326,22,126,750,564,25,true
src/hotspot/cpu/riscv/macroAssembler_riscv.cpp,4753,1608,1279,398,37432,395650.84,0.00,18716.00,21.14,7405001030.31,3.00,411388946.13,877,919,5630,49,1471,22347,15085,1022,true
src/hotspot/cpu/riscv/gc/z/zGlobals_riscv.hpp,5,1,1,1,7,18.09,0.29,3.50,5.17,63.33,0.01,3.52,24,4,29,2,4,2,5,3,false
src/hotspot/cpu/riscv/gc/z/zBarrierSetAssembler_riscv.hpp,127,1,1,23,464,3176.31,0.00,232.00,13.69,736903.31,2.72,40939.07,24,27,151,11,104,208,256,5,false
src/hotspot/cpu/riscv/gc/z/zAddress_riscv.inline.hpp,10,3,3,1,32,133.44,0.06,16.00,8.34,2135.00,0.06,118.61,23,5,33,8,10,17,15,5,true
